SvSystem,UTC,Toe,ObsToc,x,y,z,SvClockOffset,RelativisticError,Health
E34,1691705879.9067502022,1691705400.0000000000,1691705880.0000000000,-13529640.6197708286,10242282.9409390260,24244397.4135489427,-0.0000608519,0.0000000008,0
E34,1691705909.9067733288,1691705400.0000000000,1691705910.0000000000,-13546044.9780130479,10170946.7944191154,24265212.9395647384,-0.0000608520,0.0000000008,0
E34,1691705939.9067964554,1691705400.0000000000,1691705940.0000000000,-13562638.8492929861,10099590.7472361252,24285692.5843707994,-0.0000608520,0.0000000008,0
E34,1691705969.9068191051,1691705400.0000000000,1691705970.0000000000,-13579422.1662857439,10028216.2751564477,24305836.0629958622,-0.0000608521,0.0000000008,0
E34,1691705999.9068415165,1691705400.0000000000,1691706000.0000000000,-13596394.8538936637,9956824.8521081861,24325643.0956112109,-0.0000608522,0.0000000008,0
E34,1691706029.9068636894,1691705400.0000000000,1691706030.0000000000,-13613556.8287216611,9885417.9524003770,24345113.4068809636,-0.0000608522,0.0000000008,0
E34,1691706059.9068856239,1691705400.0000000000,1691706060.0000000000,-13630907.9992098343,9813997.0501070395,24364246.7261300050,-0.0000608523,0.0000000008,0
E34,1691706089.9069070816,1691705400.0000000000,1691706090.0000000000,-13648448.2654955555,9742563.6195855346,24383042.7871997841,-0.0000608524,0.0000000008,0
E34,1691706119.9069285393,1691705400.0000000000,1691706120.0000000000,-13666177.5199745186,9671119.1331569590,24401501.3290468901,-0.0000608524,0.0000000008,0
E34,1691706149.9069495201,1691705400.0000000000,1691706150.0000000000,-13684095.6463239826,9599665.0650308281,24419622.0947077721,-0.0000608525,0.0000000008,0
E34,1691706179.9069702625,1691705400.0000000000,1691706180.0000000000,-13702202.5204879157,9528202.8872821257,24437404.8323359638,-0.0000608525,0.0000000008,0
E34,1691706209.9069905281,1691705400.0000000000,1691706210.0000000000,-13720498.0099719241,9456734.0726411752,24454849.2944788374,-0.0000608526,0.0000000008,0
E34,1691706239.9070107937,1691705400.0000000000,1691706240.0000000000,-13738981.9745700173,9385260.0916047599,24471955.2387810238,-0.0000608527,0.0000000008,0
E34,1691706269.9070305824,1691705400.0000000000,1691706270.0000000000,-13757654.2653465196,9313782.4163634796,24488722.4270240963,-0.0000608527,0.0000000008,0
E34,1691706299.9070503712,1691705400.0000000000,1691706300.0000000000,-13776514.7258153465,9242302.5162084233,24505150.6262174547,-0.0000608528,0.0000000008,0
E34,1691706329.9070696831,1691705400.0000000000,1691706330.0000000000,-13795563.1907571740,9170821.8620265312,24521239.6075356305,-0.0000608529,0.0000000008,0
E34,1691706359.9070885181,1691705400.0000000000,1691706360.0000000000,-13814799.4871156830,9099341.9228435270,24536989.1471183635,-0.0000608529,0.0000000008,0
E34,1691706389.9071073532,1691705400.0000000000,1691706390.0000000000,-13834223.4340174384,9027864.1657748893,24552399.0260467492,-0.0000608530,0.0000000008,0
E34,1691706419.9061257839,1691705400.0000000000,1691706420.0000000000,-13853834.1850645859,8956392.4416043740,24567468.5329784565,-0.0000608530,0.0000000008,0
E34,1691706449.9061439037,1691705400.0000000000,1691706450.0000000000,-13873632.8503294922,8884923.4516879804,24582198.4628751725,-0.0000608531,0.0000000008,0
E34,1691706479.9061617851,1691705400.0000000000,1691706480.0000000000,-13893618.5737403072,8813461.0440271758,24596588.1027209759,-0.0000608532,0.0000000008,0
E34,1691706509.9061794281,1691705400.0000000000,1691706510.0000000000,-13913791.1416626666,8742006.6832890827,24610637.2521733493,-0.0000608532,0.0000000008,0
E34,1691706539.9061968327,1691705400.0000000000,1691706540.0000000000,-13934150.3323632926,8670561.8331228271,24624345.7156037539,-0.0000608533,0.0000000008,0
E34,1691706569.9062137604,1691705400.0000000000,1691706570.0000000000,-13954695.9158525448,8599127.9566784315,24637713.3019955344,-0.0000608534,0.0000000008,0
E34,1691706599.9062304497,1691705400.0000000000,1691706600.0000000000,-13975427.6543803439,8527706.5148550700,24650739.8252666146,-0.0000608534,0.0000000008,0
E34,1691706629.9062471390,1691705400.0000000000,1691706630.0000000000,-13996345.3021240924,8456298.9673884008,24663425.1040462144,-0.0000608535,0.0000000008,0
E34,1691706659.9062631130,1691705400.0000000000,1691706660.0000000000,-14017448.6045223791,8384906.7750712186,24675768.9612903669,-0.0000608535,0.0000000008,0
E34,1691706689.9062790871,1691705400.0000000000,1691706690.0000000000,-14038737.2999523487,8313531.3940306250,24687771.2252790257,-0.0000608536,0.0000000008,0
E34,1691706719.9062948227,1691705400.0000000000,1691706720.0000000000,-14060211.1180679761,8242174.2813539337,24699431.7286239378,-0.0000608537,0.0000000008,0
E34,1691706749.9063100815,1691705400.0000000000,1691706750.0000000000,-14081869.7804702483,8170836.8927700333,24710750.3086797111,-0.0000608537,0.0000000008,0
E34,1691706779.9063251019,1691705400.0000000000,1691706780.0000000000,-14103713.0010645688,8099520.6814672053,24721726.8077178784,-0.0000608538,0.0000000008,0
E34,1691706809.9063398838,1691705400.0000000000,1691706810.0000000000,-14125740.4855567049,8028227.0997464154,24732361.0726525225,-0.0000608539,0.0000000008,0
E34,1691706839.9063544273,1691705400.0000000000,1691706840.0000000000,-14147951.9316319954,7956957.5984054673,24742652.9551364258,-0.0000608539,0.0000000008,0
E34,1691706869.9063687325,1691705400.0000000000,1691706870.0000000000,-14170347.0289645884,7885713.6266911700,24752602.3115632720,-0.0000608540,0.0000000008,0
E34,1691706899.9063825607,1691705400.0000000000,1691706900.0000000000,-14192925.4590471573,7814496.6328166481,24762209.0029946305,-0.0000608540,0.0000000008,0
E34,1691706929.9063963890,1691705400.0000000000,1691706930.0000000000,-14215686.8959198780,7743308.0616499186,24771472.8954646550,-0.0000608541,0.0000000008,0
E34,1691706959.9064097404,1691705400.0000000000,1691706960.0000000000,-14238631.0049211867,7672149.3586267000,24780393.8594543710,-0.0000608542,0.0000000008,0
E34,1691706989.9064228535,1691705400.0000000000,1691706990.0000000000,-14261757.4439607691,7601021.9657419492,24788971.7704156898,-0.0000608542,0.0000000007,0
E34,1691707019.9064357281,1691705400.0000000000,1691707020.0000000000,-14285065.8628083132,7529927.3237650739,24797206.5084759928,-0.0000608543,0.0000000007,0
E34,1691707049.9064481258,1691705400.0000000000,1691707050.0000000000,-14308555.9030974805,7458866.8721905537,24805097.9584534727,-0.0000608544,0.0000000007,0
E34,1691707079.9064605236,1691705400.0000000000,1691707080.0000000000,-14332227.1990852803,7387842.0469318433,24812646.0101069398,-0.0000608544,0.0000000007,0
E34,1691707109.9064724445,1691705400.0000000000,1691707110.0000000000,-14356079.3763534911,7316854.2842258252,24819850.5577052161,-0.0000608545,0.0000000007,0
E34,1691707139.9064841270,1691705400.0000000000,1691707140.0000000000,-14380112.0531338137,7245905.0166333569,24826711.5004553795,-0.0000608545,0.0000000007,0
E34,1691707169.9064955711,1691705400.0000000000,1691707170.0000000000,-14404324.8395690713,7174995.6752497517,24833228.7422615513,-0.0000608546,0.0000000007,0
E34,1691707199.9065067768,1691705400.0000000000,1691707200.0000000000,-14428717.3379130941,7104127.6890926631,24839402.1917876638,-0.0000608547,0.0000000007,0
E34,1691707229.9065177441,1691705400.0000000000,1691707230.0000000000,-14453289.1425435226,7033302.4850546625,24845231.7624587305,-0.0000608547,0.0000000007,0
E34,1691707259.9065282345,1691705400.0000000000,1691707260.0000000000,-14478039.8397774585,6962521.4884181544,24850717.3724199422,-0.0000608548,0.0000000007,0
E34,1691707289.9065387249,1691705400.0000000000,1691707290.0000000000,-14502969.0086730327,6891786.1205584025,24855858.9447094500,-0.0000608549,0.0000000007,0
E34,1691707319.9065487385,1691705400.0000000000,1691707320.0000000000,-14528076.2196625769,6821097.8028329881,24860656.4069612101,-0.0000608549,0.0000000007,0
E34,1691707349.9065585136,1691705400.0000000000,1691707350.0000000000,-14553361.0359498151,6750457.9525987096,24865109.6916988678,-0.0000608550,0.0000000007,0
E34,1691707379.9065680504,1691705400.0000000000,1691707380.0000000000,-14578823.0127329696,6679867.9854135131,24869218.7361706123,-0.0000608550,0.0000000007,0
E34,1691707409.9065773487,1691705400.0000000000,1691707410.0000000000,-14604461.6974166594,6609329.3144271057,24872983.4823922850,-0.0000608551,0.0000000007,0
E34,1691707439.9065861702,1691705400.0000000000,1691707440.0000000000,-14630276.6294206865,6538843.3508942677,24876403.8771224916,-0.0000608552,0.0000000007,0
E34,1691707469.9065949917,1691705400.0000000000,1691707470.0000000000,-14656267.3410171773,6468411.5018874444,24879479.8719693385,-0.0000608552,0.0000000007,0
E34,1691707499.9066033363,1691705400.0000000000,1691707500.0000000000,-14682433.3559062462,6398035.1741703516,24882211.4232077561,-0.0000608553,0.0000000007,0
E34,1691707529.9066114426,1691705400.0000000000,1691707530.0000000000,-14708774.1906738449,6327715.7702321978,24884598.4919581227,-0.0000608553,0.0000000007,0
E34,1691707559.9056193829,1691705400.0000000000,1691707560.0000000000,-14735288.4673087820,6257457.0313583203,24886640.9817478657,-0.0000608554,0.0000000007,0
E34,1691707589.9056270123,1691705400.0000000000,1691707590.0000000000,-14761977.4543355759,6187255.6714979298,24888338.9993761145,-0.0000608555,0.0000000007,0
E34,1691707619.9056344032,1691705400.0000000000,1691707620.0000000000,-14788839.7641596850,6117115.4284811076,24889692.4464307949,-0.0000608555,0.0000000007,0
E34,1691707649.9056415558,1691705400.0000000000,1691707650.0000000000,-14815874.8823902458,6047037.6945119724,24890701.3030945845,-0.0000608556,0.0000000007,0
E34,1691707679.9056482315,1691705400.0000000000,1691707680.0000000000,-14843082.2867684010,5977023.8595237127,24891365.5543192998,-0.0000608557,0.0000000007,0
E34,1691707709.9056549072,1691705400.0000000000,1691707710.0000000000,-14870461.4480505921,5907075.3089077640,24891685.1898445785,-0.0000608557,0.0000000007,0
E34,1691707739.9056611061,1691705400.0000000000,1691707740.0000000000,-14898011.8285091594,5837193.4273611130,24891660.2041679472,-0.0000608558,0.0000000007,0
E34,1691707769.9056670666,1691705400.0000000000,1691707770.0000000000,-14925732.8834697194,5767379.5949481595,24891290.5965696126,-0.0000608558,0.0000000007,0
E34,1691707799.9056730270,1691705400.0000000000,1691707800.0000000000,-14953624.0606824812,5697635.1887250273,24890576.3710925393,-0.0000608559,0.0000000007,0
E34,1691707829.9056785107,1691705400.0000000000,1691707830.0000000000,-14981684.7996695656,5627961.5843541520,24889517.5365718417,-0.0000608560,0.0000000007,0
E34,1691707859.9056837559,1691705400.0000000000,1691707860.0000000000,-15009914.5330733582,5558360.1527333446,24888114.1066006795,-0.0000608560,0.0000000007,0
E34,1691707889.9056885242,1691705400.0000000000,1691707890.0000000000,-15038312.6855637133,5488832.2627201956,24886366.0995652899,-0.0000608561,0.0000000007,0
E34,1691707919.9056932926,1691705400.0000000000,1691707920.0000000000,-15066878.6749821678,5419379.2783224974,24884273.5385822430,-0.0000608562,0.0000000007,0
E34,1691707949.9056978226,1691705400.0000000000,1691707950.0000000000,-15095611.9110070448,5350002.5619685547,24881836.4515815079,-0.0000608562,0.0000000007,0
E34,1691707979.9057018757,1691705400.0000000000,1691707980.0000000000,-15124511.7958442401,5280703.4728015736,24879054.8712767363,-0.0000608563,0.0000000007,0
E34,1691708009.9057059288,1691705400.0000000000,1691708010.0000000000,-15153577.7249420136,5211483.3649853328,24875928.8350863010,-0.0000608563,0.0000000007,0
E34,1691708039.9057095051,1691705400.0000000000,1691708040.0000000000,-15182809.0854001679,5142343.5915128123,24872458.3852943592,-0.0000608564,0.0000000007,0
E34,1691708069.9057128429,1691705400.0000000000,1691708070.0000000000,-15212205.2576040607,5073285.5003092652,24868643.5688832738,-0.0000608565,0.0000000007,0
E34,1691708099.9057159424,1691705400.0000000000,1691708100.0000000000,-15241765.6143226139,5004310.4363885848,24864484.4376296811,-0.0000608565,0.0000000006,0
E34,1691708129.9057188034,1691705400.0000000000,1691708130.0000000000,-15271489.5209596083,4935419.7412584275,24859981.0480803363,-0.0000608566,0.0000000006,0
E34,1691708159.9057214260,1691705400.0000000000,1691708160.0000000000,-15301376.3355748001,4866614.7528758869,24855133.4615513906,-0.0000608567,0.0000000006,0
E34,1691708189.9057238102,1691705400.0000000000,1691708190.0000000000,-15331425.4089054447,4797896.8056031773,24849941.7441275939,-0.0000608567,0.0000000006,0
E34,1691708219.9057259560,1691705400.0000000000,1691708220.0000000000,-15361636.0843878854,4729267.2301637456,24844405.9666614570,-0.0000608568,0.0000000006,0
E34,1691708249.9057278633,1691705400.0000000000,1691708250.0000000000,-15392007.6981796734,4660727.3535979604,24838526.2047722973,-0.0000608568,0.0000000006,0
E34,1691708279.9057295322,1691705400.0000000000,1691708280.0000000000,-15422539.5791816767,4592278.4992194483,24832302.5388452709,-0.0000608569,0.0000000006,0
E34,1691708309.9057307243,1691705400.0000000000,1691708310.0000000000,-15453231.0488160104,4523921.9871143959,24825735.0540838614,-0.0000608570,0.0000000006,0
E34,1691708339.9057319164,1691705400.0000000000,1691708340.0000000000,-15484081.4220257737,4455659.1319253705,24818823.8402972445,-0.0000608570,0.0000000006,0
E34,1691708369.9057326317,1691705400.0000000000,1691708370.0000000000,-15515090.0055874642,4387491.2466089521,24811568.9922713302,-0.0000608571,0.0000000006,0
E34,1691708399.9057333469,1691705400.0000000000,1691708400.0000000000,-15546256.1000955291,4319419.6380525287,24803970.6093280055,-0.0000608572,0.0000000006,0
E34,1691708429.9057335854,1691705400.0000000000,1691708430.0000000000,-15577578.9980145693,4251445.6113647576,24796028.7957851887,-0.0000608572,0.0000000006,0
E34,1691708459.9057335854,1691705400.0000000000,1691708460.0000000000,-15609057.9854336176,4183570.4660440870,24787743.6605394483,-0.0000608573,0.0000000006,0
E34,1691708489.9057335854,1691705400.0000000000,1691708490.0000000000,-15640692.3413528092,4115795.4975619758,24779115.3172334954,-0.0000608573,0.0000000006,0
E34,1691708519.9057331085,1691705400.0000000000,1691708520.0000000000,-15672481.3369476944,4048121.9989328436,24770143.8844726384,-0.0000608574,0.0000000006,0
E34,1691708549.9057323933,1691705400.0000000000,1691708550.0000000000,-15704424.2371023316,3980551.2574394736,24760829.4854117669,-0.0000608575,0.0000000006,0
E34,1691708579.9057314396,1691705400.0000000000,1691708580.0000000000,-15736520.2994295936,3913084.5567457611,24751172.2480252609,-0.0000608575,0.0000000006,0
E34,1691708609.9057302475,1691705400.0000000000,1691708610.0000000000,-15768768.7745469492,3845723.1763156368,24741172.3050380312,-0.0000608576,0.0000000006,0
E34,1691708639.9057288170,1691705400.0000000000,1691708640.0000000000,-15801168.9061017409,3778468.3913707989,24730829.7939238176,-0.0000608577,0.0000000006,0
E34,1691708669.9057271481,1691705400.0000000000,1691708670.0000000000,-15833719.9307967462,3711321.4728484075,24720144.8569032364,-0.0000608577,0.0000000006,0
E34,1691708699.9047253132,1691705400.0000000000,1691708700.0000000000,-15866419.9859633371,3644285.9199579707,24709118.0141915567,-0.0000608578,0.0000000006,0
E34,1691708729.9047231674,1691705400.0000000000,1691708730.0000000000,-15899270.4744327031,3577358.5260455571,24697748.6823990531,-0.0000608578,0.0000000006,0
E34,1691708759.9047207832,1691705400.0000000000,1691708760.0000000000,-15932269.5247678403,3510542.7852019211,24686037.3798188418,-0.0000608579,0.0000000006,0
E34,1691708789.9047181606,1691705400.0000000000,1691708790.0000000000,-15965416.3461532611,3443839.9508100604,24673984.2676392905,-0.0000608580,0.0000000006,0
E34,1691708819.9047152996,1691705400.0000000000,1691708820.0000000000,-15998710.1409600768,3377251.2717608716,24661589.5117854364,-0.0000608580,0.0000000006,0
E34,1691708849.9047122002,1691705400.0000000000,1691708850.0000000000,-16032150.1047730148,3310777.9924119730,24648853.2829167470,-0.0000608581,0.0000000006,0
E34,1691708879.9047088623,1691705400.0000000000,1691708880.0000000000,-16065735.4264175799,3244421.3525468083,24635775.7564248145,-0.0000608581,0.0000000006,0
E34,1691708909.9047050476,1691705400.0000000000,1691708910.0000000000,-16099465.2877188940,3178182.5878598280,24622357.1125390008,-0.0000608582,0.0000000006,0
E34,1691708939.9047012329,1691705400.0000000000,1691708940.0000000000,-16133338.8646028060,3112062.9278110671,24608597.5358946435,-0.0000608583,0.0000000006,0
E34,1691708969.9046971798,1691705400.0000000000,1691708970.0000000000,-16167355.3255154341,3046063.5987442923,24594497.2161704935,-0.0000608583,0.0000000006,0
