SvSystem,UTC,Code_1,Code_2,Code_5,Phase_1,Phase_2,Phase_5,Snr_1,Snr_2,Snr_5
E4,1691654790.0000000000,27741684.1359999999,0,27741692.5320000015,145783556.2479999959,0,108864352.5059999973,0,0,0
E4,1691654820.0000000000,27742342.1020000018,0,27742349.9869999997,145787014.0649999976,0,108866934.6030000001,0,0,0
E4,1691654850.0000000000,27743072.8559999987,0,27743080.6030000001,145790852.0500000119,0,108869800.5869999975,0,0,0
E4,1691654880.0000000000,27743874.6849999987,0,27743882.4510000013,145795065.3689999878,0,108872946.8419999927,0,0,0
E4,1691654910.0000000000,27744748.7690000013,0,27744756.2870000005,145799657.9690000117,0,108876376.3359999955,0,0,0
E4,1691654940.0000000000,27745696.7930000015,0,27745704.7800000012,145804641.2829999924,0,108880097.5729999989,0,0,0
E4,1691654970.0000000000,27746717.3489999995,0,27746725.9149999991,145810005.8190000057,0,108884103.4930000007,0,0,0
E4,1691655000.0000000000,27747810.3819999993,0,27747818.5799999982,145815748.2809999883,0,108888391.6200000048,0,0,0
E4,1691655030.0000000000,27748974.5000000000,0,27748983.3440000005,145821868.1780000031,0,108892961.6060000062,0,0,0
E4,1691655060.0000000000,27750210.6420000009,0,27750218.7270000018,145828361.7129999995,0,108897810.6130000055,0,0,0
E4,1691655090.0000000000,27751517.6429999992,0,27751526.4910000004,145835231.8869999945,0,108902940.8690000027,0,0,0
E4,1691655120.0000000000,27752896.4939999990,0,27752905.2280000001,145842477.4939999878,0,108908351.4759999961,0,0,0
E4,1691655150.0000000000,27754345.6840000004,0,27754354.4659999982,145850092.7860000134,0,108914038.1630000025,0,0,0
E4,1691655180.0000000000,27755866.8289999999,0,27755875.2309999987,145858085.3779999912,0,108920006.5799999982,0,0,0
E4,1691655210.0000000000,28057250.5799999982,0,28057258.6510000005,147441865.4180000126,0,110102699.4200000018,0,0,0
E4,1691655240.0000000000,28058911.1449999996,0,28058919.9329999983,147450594.1419999897,0,110109217.5439999998,0,0,0
E4,1691655270.0000000000,28060641.4890000001,0,28060649.8240000010,147459683.0500000119,0,110116004.6679999977,0,0,0
E4,1691655300.0000000000,28062440.0960000008,0,28062448.8310000002,147469137.8600000143,0,110123064.9940000027,0,0,0
E4,1691655330.0000000000,28064309.8669999987,0,28064318.5390000008,147478963.4189999998,0,110130402.2039999962,0,0,0
E4,1691655360.0000000000,28066250.1510000005,0,28066258.2069999985,147489156.5519999862,0,110138013.8920000046,0,0,0
E4,1691655390.0000000000,28068257.8720000014,0,28068266.3810000010,147499707.4609999955,0,110145892.7510000020,0,0,0
E4,1691655420.0000000000,28070335.4620000012,0,28070343.5080000013,147510624.0200000107,0,110154044.6580000073,0,0,0
E4,1691655450.0000000000,28072481.0069999993,0,28072489.8350000009,147521902.0279999971,0,110162466.4769999981,0,0,0
E4,1691655480.0000000000,28074694.6790000014,0,28074703.1810000017,147533534.5870000124,0,110171153.0530000031,0,0,0
E4,1691655510.0000000000,28076976.3200000003,0,28076985.0289999992,147545523.6999999881,0,110180105.8969999999,0,0,0
E4,1691655540.0000000000,28079326.7580000013,0,28079335.3810000010,147557875.7290000021,0,110189329.7220000029,0,0,0
E4,1691655570.0000000000,28081745.1719999984,0,28081754.3480000012,147570586.1150000095,0,110198821.1840000004,0,0,0
E4,1691655600.0000000000,28084232.9239999987,0,28084241.2899999991,147583655.8970000148,0,110208581.0170000046,0,0,0
E4,1691655630.0000000000,28086786.9620000012,0,28086795.2500000000,147597077.0920000076,0,110218603.2759999931,0,0,0
E4,1691655660.0000000000,28089407.5729999989,0,28089415.9030000009,147610847.6910000145,0,110228886.4430000037,0,0,0
E4,1691655690.0000000000,28092094.2320000008,0,28092103.1339999996,147624968.9090000093,0,110239431.4290000051,0,0,0
E4,1691655720.0000000000,28094846.9140000008,0,28094855.5610000007,147639433.5819999874,0,110250232.9039999992,0,0,0
E4,1691655750.0000000000,28097665.8489999995,0,28097674.3649999984,147654245.4690000117,0,110261293.6739999950,0,0,0
E4,1691655780.0000000000,28100550.0260000005,0,28100558.2470000014,147669401.2310000062,0,110272611.2409999967,0,0,0
E4,1691655810.0000000000,28103500.3460000008,0,28103508.7380000018,147684904.9519999921,0,110284188.6449999958,0,0,0
E4,1691655840.0000000000,28106515.6149999984,0,28106524.3630000018,147700751.8109999895,0,110296022.2950000018,0,0,0
E4,1691655870.0000000000,28109595.1209999993,0,28109603.7589999996,147716934.9120000005,0,110308107.0330000073,0,0,0
E4,1691655900.0000000000,28112739.0359999985,0,28112747.7479999997,147733454.6559999883,0,110320443.1739999950,0,0,0
E4,1691655930.0000000000,28115947.1460000016,0,28115955.7490000017,147750312.1029999852,0,110333031.5110000074,0,0,0
E4,1691655960.0000000000,28119219.2699999996,0,28119228.3049999997,147767510.0579999983,0,110345874.0939999968,0,0,0
E4,1691655990.0000000000,28122556.5839999989,0,28122565.6160000004,147785047.7509999871,0,110358970.3770000041,0,0,0
E4,1691656020.0000000000,28125958.1039999984,0,28125966.3319999985,147802921.4699999988,0,110372317.5970000029,0,0,0
E4,1691656050.0000000000,28129422.1020000018,0,28129431.1570000015,147821126.7179999948,0,110385912.4039999992,0,0,0
E4,1691656080.0000000000,28132949.7049999982,0,28132958.2219999991,147839661.2660000026,0,110399753.1110000014,0,0,0
E4,1691656110.0000000000,28136538.8299999982,0,28136547.7639999986,147858524.2980000079,0,110413839.1139999926,0,0,0
E4,1691656140.0000000000,28140192.2250000015,0,28140201.3539999984,147877722.7779999971,0,110428175.6299999952,0,0,0
E4,1691656170.0000000000,28143908.1279999986,0,28143916.9010000005,147897249.0839999914,0,110442756.9389999956,0,0,0
E4,1691656200.0000000000,28147684.7540000007,0,28147693.5810000002,147917094.1800000072,0,110457576.3110000044,0,0,0
E4,1691656230.0000000000,28151521.6339999996,0,28151531.1250000000,147937260.1329999864,0,110472635.2750000060,0,0,0
E4,1691656260.0000000000,28155419.1449999996,0,28155428.3850000016,147957741.1480000019,0,110487929.4909999967,0,0,0
E4,1691656290.0000000000,28159377.8570000008,0,28159386.8869999982,147978543.8910000026,0,110503464.0000000000,0,0,0
E4,1691656320.0000000000,28163398.1059999987,0,28163406.7930000015,147999668.1579999924,0,110519238.5869999975,0,0,0
E4,1691656350.0000000000,28167478.7259999998,0,28167486.9659999982,148021109.4160000086,0,110535249.8910000026,0,0,0
E4,1691656380.0000000000,28171616.6059999987,0,28171626.1979999989,148042860.2899999917,0,110551492.3949999958,0,0,0
E4,1691656410.0000000000,28475609.1339999996,0,28475617.6999999993,149640345.5959999859,0,111744419.6959999949,0,0,0
E4,1691656440.0000000000,28479867.9050000012,0,28479876.6689999998,149662727.3310000002,0,111761133.2820000052,0,0,0
E4,1691656470.0000000000,28484187.0870000012,0,28484195.8700000010,149685425.2520000041,0,111778082.9860000014,0,0,0
E4,1691656500.0000000000,28488565.4079999998,0,28488574.8469999991,149708436.1540000141,0,111795266.4200000018,0,0,0
E4,1691656530.0000000000,28493005.1200000010,0,28493014.1629999988,149731764.7639999986,0,111812687.0929999948,0,0,0
E4,1691656560.0000000000,28497505.0949999988,0,28497513.7080000006,149755409.9029999971,0,111830344.1389999986,0,0,0
E4,1691656590.0000000000,28502062.1290000007,0,28502072.2320000008,149779364.2470000088,0,111848232.0960000008,0,0,0
E4,1691656620.0000000000,28506678.7490000017,0,28506688.0439999998,149803621.2689999938,0,111866346.0729999989,0,0,0
E4,1691656650.0000000000,28511352.2179999985,0,28511361.2490000017,149828179.7170000076,0,111884685.1469999999,0,0,0
E4,1691656680.0000000000,28516083.3449999988,0,28516093.0130000003,149853044.8689999878,0,111903253.2759999931,0,0,0
E4,1691656710.0000000000,28520872.3020000011,0,28520881.1490000002,149878206.8050000072,0,111922043.0359999985,0,0,0
E4,1691656740.0000000000,28525717.4320000000,0,28525725.8929999992,149903665.7739999890,0,111941054.6050000042,0,0,0
E4,1691656770.0000000000,28530617.5150000006,0,28530625.9950000010,149929416.8429999948,0,111960284.2769999951,0,0,0
E4,1691656800.0000000000,28535574.2890000008,0,28535583.0370000005,149955464.8989999890,0,111979735.7650000006,0,0,0
E4,1691656830.0000000000,28540584.8750000000,0,28540594.1420000009,149981798.3269999921,0,111999400.3209999949,0,0,0
E4,1691656860.0000000000,28545651.6369999982,0,28545660.6689999998,150008424.1329999864,0,112019283.2210000008,0,0,0
E4,1691656890.0000000000,28550771.8060000017,0,28550780.6110000014,150035330.1259999871,0,112039375.3760000020,0,0,0
E4,1691656920.0000000000,28555946.9270000011,0,28555955.1609999985,150062523.2829999924,0,112059681.9640000015,0,0,0
E4,1691656950.0000000000,28561176.2549999990,0,28561185.1829999983,150090006.3400000036,0,112080205.0540000051,0,0,0
E4,1691656980.0000000000,28566460.8969999999,0,28566470.4519999996,150117778.8000000119,0,112100944.2389999926,0,0,0
E4,1691657010.0000000000,28571801.9140000008,0,28571810.4580000006,150145843.9600000083,0,112121902.0080000013,0,0,0
E4,1691657040.0000000000,28577197.8189999983,0,28577206.8249999993,150174199.4009999931,0,112143076.5550000072,0,0,0
E4,1691657070.0000000000,28582648.4169999994,0,28582657.3390000015,150202841.4920000136,0,112164465.1439999938,0,0,0
E4,1691657100.0000000000,28588152.1440000013,0,28588161.2399999984,150231766.1610000134,0,112186064.7520000041,0,0,0
E4,1691657130.0000000000,28593709.5839999989,0,28593718.8810000010,150260970.7939999998,0,112207873.4169999957,0,0,0
E4,1691657160.0000000000,28599319.1369999982,0,28599328.5500000007,150290450.3910000026,0,112229887.4549999982,0,0,0
E4,1691657190.0000000000,28604982.1020000018,0,28604991.1160000004,150320207.5189999938,0,112252108.6889999956,0,0,0
E4,1691657220.0000000000,28610697.6609999985,0,28610706.2789999992,150350240.2319999933,0,112274535.7450000048,0,0,0
E4,1691657250.0000000000,28616464.2479999997,0,28616473.6319999993,150380549.9510000050,0,112297169.6360000074,0,0,0
E4,1691657280.0000000000,28622283.1900000013,0,28622292.1810000017,150411125.7820000052,0,112320002.2539999932,0,0,0
E4,1691657310.0000000000,28628151.8969999999,0,28628161.0619999990,150441967.7209999859,0,112343033.6720000058,0,0,0
E4,1691657340.0000000000,28634071.3429999985,0,28634080.5500000007,150473073.6550000012,0,112366262.1560000032,0,0,0
E4,1691657370.0000000000,28640039.6420000009,0,28640049.1009999998,150504439.1629999876,0,112389684.5579999983,0,0,0
E4,1691657400.0000000000,28646057.1849999987,0,28646066.0000000000,150536059.7310000062,0,112413297.3149999976,0,0,0
E4,1691657430.0000000000,28652125.2470000014,0,28652133.7199999988,150567945.4189999998,0,112437108.0919999927,0,0,0
E4,1691657460.0000000000,28658242.0269999988,0,28658251.5049999990,150600095.3409999907,0,112461116.1840000004,0,0,0
E4,1691657490.0000000000,28664411.3310000002,0,28664419.8020000011,150632508.9760000110,0,112485321.2169999927,0,0,0
E4,1691657520.0000000000,28670627.9360000007,0,28670637.3310000002,150665182.4370000064,0,112509720.3020000011,0,0,0
E4,1691657550.0000000000,28676895.4290000014,0,28676903.9349999987,150698115.4399999976,0,112534313.1439999938,0,0,0
E4,1691657580.0000000000,28683209.0089999996,0,28683218.3289999999,150731298.8039999902,0,112559093.0919999927,0,0,0
E4,1691657610.0000000000,28689571.8460000008,0,28689580.4770000018,150764732.1410000026,0,112584059.5680000037,0,0,0
E4,1691657640.0000000000,28995772.8359999992,0,28995781.6200000010,152373829.1180000007,0,113785658.0760000050,0,0,0
E4,1691657670.0000000000,29002228.3009999990,0,29002237.0839999989,152407754.4280000031,0,113810992.0039999932,0,0,0
E4,1691657700.0000000000,29008731.3180000000,0,29008739.8090000004,152441925.8400000036,0,113836509.7129999995,0,0,0
E4,1691657730.0000000000,29015280.5980000012,0,29015288.8379999995,152476344.3950000107,0,113862211.9629999995,0,0,0
E4,1691657760.0000000000,29021875.4640000015,0,29021883.6229999997,152511000.1559999883,0,113888091.3809999973,0,0,0
E4,1691657790.0000000000,29028515.0549999997,0,29028523.2410000004,152545889.3849999905,0,113914145.1689999998,0,0,0
E4,1691657820.0000000000,29035198.7080000006,0,29035205.9200000018,152581012.2069999874,0,113940373.3289999962,0,0,0
E4,1691657850.0000000000,29041924.3929999992,0,29041934.5859999992,152616361.8919999897,0,113966770.9529999942,0,0,0
E4,1691657880.0000000000,29048694.8900000006,0,29048704.4219999984,152651938.0000000000,0,113993337.5770000070,0,0,0
E4,1691699970.0000000000,28962575.8669999987,0,28962582.1059999987,152199363.2010000050,0,113655368.7610000074,0,0,0
E4,1691700000.0000000000,28938102.3859999999,0,28938109.5480000004,152070756.8370000124,0,113559331.5729999989,0,0,0
E4,1691700030.0000000000,28913628.3740000017,0,28913634.5179999992,151942141.5209999979,0,113463287.6959999949,0,0,0
E4,1691700060.0000000000,28889153.0859999992,0,28889159.9840000011,151813524.7770000100,0,113367242.7080000043,0,0,0
E4,1691700090.0000000000,28864676.4149999991,0,28864683.6200000010,151684903.7450000048,0,113271194.5550000072,0,0,0
E4,1691700120.0000000000,28840201.8810000010,0,28840209.0170000009,151556285.8849999905,0,113175148.7680000067,0,0,0
E4,1691700150.0000000000,28815727.2369999997,0,28815734.1640000008,151427671.5480000079,0,113079105.6609999985,0,0,0
E4,1691700180.0000000000,28791253.3539999984,0,28791260.1149999984,151299059.3199999928,0,112983064.1550000012,0,0,0
E4,1691700210.0000000000,28766779.7060000002,0,28766786.5139999986,151170450.0839999914,0,112887024.9200000018,0,0,0
E4,1691700240.0000000000,28742307.7010000013,0,28742313.7789999992,151041845.6360000074,0,112790989.2500000000,0,0,0
E4,1691700270.0000000000,28717834.7930000015,0,28717842.0329999998,150913246.3249999881,0,112694957.4140000045,0,0,0
E4,1691700300.0000000000,28693365.2560000010,0,28693372.2470000014,150784656.4120000005,0,112598932.6309999973,0,0,0
E4,1691700330.0000000000,28668896.0439999998,0,28668902.7749999985,150656069.6240000129,0,112502910.1589999944,0,0,0
E4,1691700360.0000000000,28644430.4259999990,0,28644436.6979999989,150527499.0209999979,0,112406899.8680000007,0,0,0
E4,1691700390.0000000000,28619966.0249999985,0,28619972.8110000007,150398940.8869999945,0,112310898.9479999989,0,0,0
E4,1691700420.0000000000,28595504.5350000001,0,28595510.9010000005,150270390.8459999859,0,112214903.9590000063,0,0,0
E4,1691700450.0000000000,28571042.3660000004,0,28571049.5529999994,150141847.2739999890,0,112118913.7419999987,0,0,0
E4,1691700480.0000000000,28546583.1169999987,0,28546590.7320000008,150013313.1430000067,0,112022930.5509999990,0,0,0
E4,1691700510.0000000000,28522125.4250000007,0,28522136.2369999997,149884786.8560000062,0,111926953.2370000035,0,0,0
E4,1691700540.0000000000,28497669.2129999995,0,28497675.9050000012,149756269.9600000083,0,111830977.4319999963,0,0,0
E4,1691700570.0000000000,28473216.0920000002,0,28473222.1880000010,149627767.1360000074,0,111735017.6110000014,0,0,0
E4,1691700600.0000000000,28448766.4290000014,0,28448773.6050000004,149499284.9970000088,0,111639073.2010000050,0,0,0
E4,1691700630.0000000000,28424320.4290000014,0,28424327.6559999995,149370822.5270000100,0,111543143.4979999959,0,0,0
E4,1691700660.0000000000,28399877.5920000002,0,28399884.4860000014,149242373.3650000095,0,111447223.7680000067,0,0,0
E4,1691700690.0000000000,28675231.3449999988,0,28675238.4490000010,150689369.0329999924,0,112527772.5990000069,0,0,0
E4,1691700720.0000000000,28650798.1059999987,0,28650804.2399999984,150560966.7730000019,0,112431887.9150000066,0,0,0
E4,1691700750.0000000000,28626367.9649999999,0,28626374.4860000014,150432588.3630000055,0,112336021.0550000072,0,0,0
E4,1691700780.0000000000,28601942.1909999996,0,28601949.4230000004,150304232.9519999921,0,112240171.3969999999,0,0,0
E4,1691700810.0000000000,28577523.4679999985,0,28577530.3409999982,150175912.0760000050,0,112144347.5339999944,0,0,0
E4,1691700840.0000000000,28553110.6359999999,0,28553117.1510000005,150047620.3840000033,0,112048545.4580000043,0,0,0
E4,1691700870.0000000000,28528702.6530000009,0,28528709.2749999985,149919356.7360000014,0,111952764.2900000066,0,0,0
E4,1691700900.0000000000,28504301.3130000010,0,28504307.8299999982,149791126.3930000067,0,111857008.0189999938,0,0,0
E4,1691700930.0000000000,28479905.9479999989,0,28479912.4210000001,149662928.7669999897,0,111761276.1870000064,0,0,0
E4,1691700960.0000000000,28455516.6600000001,0,28455522.5570000000,149534758.7930000126,0,111665564.9909999967,0,0,0
E4,1691700990.0000000000,28431132.0789999999,0,28431139.1519999988,149406622.4600000083,0,111569878.9570000023,0,0,0
E4,1691701020.0000000000,28406755.3409999982,0,28406760.7910000011,149278516.9239999950,0,111474215.8959999979,0,0,0
E4,1691701050.0000000000,28382381.7859999985,0,28382388.1849999987,149150438.3079999983,0,111378572.9050000012,0,0,0
E4,1691701080.0000000000,28358015.2250000015,0,28358021.9690000005,149022394.1170000136,0,111282955.6689999998,0,0,0
E4,1691701110.0000000000,28333655.6409999989,0,28333661.5960000008,148894380.1759999990,0,111187360.9969999939,0,0,0
E4,1691701140.0000000000,28309302.4739999995,0,28309308.2170000002,148766402.1929999888,0,111091793.1130000055,0,0,0
E4,1691701170.0000000000,28284955.4800000004,0,28284961.5040000007,148638459.2829999924,0,110996251.4070000052,0,0,0
E4,1691701200.0000000000,28260616.7399999984,0,28260622.9169999994,148510559.8600000143,0,110900742.2010000050,0,0,0
E4,1691701230.0000000000,28236287.3900000006,0,28236293.0309999995,148382706.6809999943,0,110805267.5339999944,0,0,0
E4,1691701260.0000000000,28211965.9690000005,0,28211971.5890000015,148254899.2569999993,0,110709826.9950000048,0,0,0
E4,1691701290.0000000000,28187654.0610000007,0,28187659.6499999985,148127138.1850000024,0,110614421.0590000004,0,0,0
